ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
15823	-65.86399	45.05472	15	142	104	5.98686	32.74879	82.16248	1.96482	1
15824	-66.39227	44.96022	15	132	107	6.15737	32.78296	95.18292	1.96663	1
15825	-65.88094	45.03532	15	141	104	5.88642	32.75611	84.66232	2.00486	1
15826	-65.83909	45.01384	15	142	103	5.97313	32.74836	82.65014	2.01335	1
15827	-65.86783	45.05439	15	142	104	6.01972	32.74728	82.58505	1.96204	1
15828	-65.83899	45.01298	15	142	103	5.98572	32.74754	82.73318	2.01403	1
15829	-65.95546	45.04504	15	140	105	5.76177	32.78989	83.91412	1.95913	1
15830	-66.48593	44.88839	15	130	106	6.25296	32.72	98.31471	1.99252	1
15831	-65.83105	44.89502	15	141	100	5.91639	32.75169	84.74825	2.04981	1
15832	-65.83089	44.89943	15	141	100	5.83096	32.76001	83.61554	2.04965	1
15833	-65.83017	44.89791	15	141	100	5.86461	32.75706	84.04826	2.04958	1
15834	-65.83038	44.89574	15	141	100	5.90586	32.75299	84.59789	2.04969	1
15835	-65.82923	44.89711	15	141	100	5.88664	32.75536	84.31847	2.04985	1
15836	-65.83063	44.90136	15	141	100	5.80078	32.76319	83.18793	2.049	1
15837	-65.8289	44.89581	15	141	100	5.91417	32.75284	84.67591	2.0503	1
15838	-65.83069	44.89414	15	141	100	5.93791	32.74982	85.01708	2.05018	1
15839	-65.83031	44.89576	15	141	100	5.90584	32.75302	84.59602	2.04965	1
15840	-65.82967	44.89515	15	141	100	5.92286	32.75168	84.80447	2.05031	1
15841	-65.86264	44.91147	15	140	100	5.31985	32.79577	76.99625	2.04418	1
15842	-66.08357	44.95073	15	137	103	6.47278	32.59656	101.14275	2.00819	1
15843	-66.37722	44.93324	15	132	106	5.99659	32.80264	103.11049	1.96618	1
15844	-66.05402	44.95513	15	138	103	6.42365	32.63363	99.84755	2.00624	1
15845	-66.03547	44.94038	15	138	103	6.4476	32.65083	100.16917	2.00967	1
15846	-66.08432	44.95052	15	137	103	6.48013	32.59749	101.19224	2.00795	1
15847	-66.38586	44.92882	15	132	106	6.07063	32.80338	103.36977	1.96936	1
15848	-65.86723	44.89156	15	140	100	6.0828	32.72894	85.43237	2.05177	1
15849	-66.07529	44.95405	15	138	103	6.39373	32.58487	100.49323	2.00729	1
15850	-65.84129	44.90931	15	141	100	5.53799	32.78284	80.08869	2.03678	1
16211	-66.24504	43.98377	15	123	81	8.88578	32.48988	14.80023	1.03625	0
16212	-66.24506	43.98362	15	123	81	8.88559	32.48993	14.8379	1.03624	0
16213	-66.24522	43.98363	15	123	81	8.88559	32.48993	14.84543	1.03623	0
16214	-66.24536	43.98368	15	123	81	8.88562	32.48991	14.84667	1.03624	0
16215	-66.24507	43.98379	15	123	81	8.88579	32.48988	14.79924	1.03624	0
16216	-66.24517	43.9836	15	123	81	8.88556	32.48994	14.85023	1.03623	0
16217	-66.24494	43.98378	15	123	81	8.8858	32.48988	14.79109	1.03625	0
16218	-66.24504	43.98369	15	123	81	8.88568	32.48991	14.81973	1.03624	0
16219	-66.24543	43.98369	15	123	81	8.88562	32.48991	14.85082	1.03624	0
16220	-66.24545	43.98384	15	123	81	8.8858	32.48986	14.81592	1.03624	0
16221	-66.51851	44.81022	15	128	104	5.92598	32.81274	125.45408	2.03596	1
16222	-66.51069	44.81237	15	128	104	5.85877	32.81279	126.31433	2.03645	1
16223	-66.51418	44.811	15	128	104	5.88574	32.81338	126.05262	2.03649	1
16224	-66.52435	44.80459	15	128	104	5.94467	32.81858	125.96741	2.0349	1
16225	-66.51079	44.81199	15	128	104	5.85683	32.81335	126.41996	2.03644	1
